voltage,time
0,-0.0004492
0.02,-0.000449
0.02,-0.0004488
0,-0.0004486
0,-0.0004484
0.02,-0.0004482
0,-0.000448
0,-0.0004478
0.02,-0.0004476
0,-0.0004474
0,-0.0004472
-0.02,-0.000447
-0.02,-0.0004468
-0.02,-0.0004466
-0.02,-0.0004464
-0.02,-0.0004462
-0.04,-0.000446
-0.04,-0.0004458
-0.04,-0.0004456
-0.02,-0.0004454
-0.02,-0.0004452
-0.04,-0.000445
-0.04,-0.0004448
-0.04,-0.0004446
-0.04,-0.0004444
-0.04,-0.0004442
-0.02,-0.000444
-0.06,-0.0004438
-0.04,-0.0004436
-0.06,-0.0004434
-0.06,-0.0004432
-0.08,-0.000443
-0.04,-0.0004428
-0.04,-0.0004426
-0.06,-0.0004424
-0.06,-0.0004422
-0.06,-0.000442
-0.08,-0.0004418
-0.08,-0.0004416
-0.08,-0.0004414
-0.08,-0.0004412
-0.08,-0.000441
-0.08,-0.0004408
-0.08,-0.0004406
-0.08,-0.0004404
-0.08,-0.0004402
-0.1,-0.00044
-0.08,-0.0004398
-0.08,-0.0004396
-0.08,-0.0004394
-0.08,-0.0004392
-0.1,-0.000439
-0.1,-0.0004388
-0.08,-0.0004386
-0.1,-0.0004384
-0.12,-0.0004382
-0.12,-0.000438
-0.1,-0.0004378
-0.1,-0.0004376
-0.12,-0.0004374
-0.12,-0.0004372
-0.12,-0.000437
-0.14,-0.0004368
-0.12,-0.0004366
-0.14,-0.0004364
-0.12,-0.0004362
-0.12,-0.000436
-0.14,-0.0004358
-0.12,-0.0004356
-0.16,-0.0004354
-0.14,-0.0004352
-0.14,-0.000435
-0.14,-0.0004348
-0.14,-0.0004346
-0.14,-0.0004344
-0.14,-0.0004342
-0.12,-0.000434
-0.16,-0.0004338
-0.16,-0.0004336
-0.14,-0.0004334
-0.18,-0.0004332
-0.16,-0.000433
-0.16,-0.0004328
-0.18,-0.0004326
-0.16,-0.0004324
-0.16,-0.0004322
-0.16,-0.000432
-0.2,-0.0004318
-0.18,-0.0004316
-0.18,-0.0004314
-0.18,-0.0004312
-0.2,-0.000431
-0.18,-0.0004308
-0.2,-0.0004306
-0.18,-0.0004304
-0.18,-0.0004302
-0.2,-0.00043
-0.2,-0.0004298
-0.18,-0.0004296
-0.22,-0.0004294
-0.2,-0.0004292
-0.2,-0.000429
-0.22,-0.0004288
-0.2,-0.0004286
-0.22,-0.0004284
-0.2,-0.0004282
-0.2,-0.000428
-0.22,-0.0004278
-0.24,-0.0004276
-0.2,-0.0004274
-0.2,-0.0004272
-0.22,-0.000427
-0.22,-0.0004268
-0.24,-0.0004266
-0.2,-0.0004264
-0.24,-0.0004262
-0.24,-0.000426
-0.24,-0.0004258
-0.24,-0.0004256
-0.24,-0.0004254
-0.24,-0.0004252
-0.26,-0.000425
-0.24,-0.0004248
-0.24,-0.0004246
-0.24,-0.0004244
-0.26,-0.0004242
-0.26,-0.000424
-0.24,-0.0004238
-0.26,-0.0004236
-0.28,-0.0004234
-0.28,-0.0004232
-0.26,-0.000423
-0.26,-0.0004228
-0.28,-0.0004226
-0.26,-0.0004224
-0.28,-0.0004222
-0.28,-0.000422
-0.28,-0.0004218
-0.28,-0.0004216
-0.28,-0.0004214
-0.28,-0.0004212
-0.28,-0.000421
-0.28,-0.0004208
-0.32,-0.0004206
-0.3,-0.0004204
-0.3,-0.0004202
-0.32,-0.00042
-0.3,-0.0004198
-0.3,-0.0004196
-0.32,-0.0004194
-0.3,-0.0004192
-0.3,-0.000419
-0.32,-0.0004188
-0.32,-0.0004186
-0.3,-0.0004184
-0.32,-0.0004182
-0.34,-0.000418
-0.32,-0.0004178
-0.3,-0.0004176
-0.34,-0.0004174
-0.34,-0.0004172
-0.34,-0.000417
-0.34,-0.0004168
-0.34,-0.0004166
-0.34,-0.0004164
-0.32,-0.0004162
-0.36,-0.000416
-0.32,-0.0004158
-0.34,-0.0004156
-0.34,-0.0004154
-0.36,-0.0004152
-0.36,-0.000415
-0.34,-0.0004148
-0.36,-0.0004146
-0.36,-0.0004144
-0.34,-0.0004142
-0.34,-0.000414
-0.36,-0.0004138
-0.38,-0.0004136
-0.38,-0.0004134
-0.36,-0.0004132
-0.38,-0.000413
-0.38,-0.0004128
-0.36,-0.0004126
-0.38,-0.0004124
-0.36,-0.0004122
-0.4,-0.000412
-0.4,-0.0004118
-0.38,-0.0004116
-0.38,-0.0004114
-0.4,-0.0004112
-0.4,-0.000411
-0.4,-0.0004108
-0.4,-0.0004106
-0.38,-0.0004104
-0.4,-0.0004102
-0.4,-0.00041
-0.4,-0.0004098
-0.4,-0.0004096
-0.4,-0.0004094
-0.4,-0.0004092
-0.42,-0.000409
-0.4,-0.0004088
-0.4,-0.0004086
-0.42,-0.0004084
-0.44,-0.0004082
-0.42,-0.000408
-0.42,-0.0004078
-0.42,-0.0004076
-0.42,-0.0004074
-0.44,-0.0004072
-0.44,-0.000407
-0.42,-0.0004068
-0.44,-0.0004066
-0.42,-0.0004064
-0.44,-0.0004062
-0.44,-0.000406
-0.44,-0.0004058
-0.44,-0.0004056
-0.46,-0.0004054
-0.46,-0.0004052
-0.46,-0.000405
-0.44,-0.0004048
-0.44,-0.0004046
-0.44,-0.0004044
-0.46,-0.0004042
-0.46,-0.000404
-0.44,-0.0004038
-0.46,-0.0004036
-0.46,-0.0004034
-0.46,-0.0004032
-0.44,-0.000403
-0.46,-0.0004028
-0.48,-0.0004026
-0.48,-0.0004024
-0.46,-0.0004022
-0.5,-0.000402
-0.48,-0.0004018
-0.48,-0.0004016
-0.48,-0.0004014
-0.5,-0.0004012
-0.48,-0.000401
-0.48,-0.0004008
-0.5,-0.0004006
-0.5,-0.0004004
-0.5,-0.0004002
-0.5,-0.0004
-0.5,-0.0003998
-0.5,-0.0003996
-0.5,-0.0003994
-0.52,-0.0003992
-0.5,-0.000399
-0.5,-0.0003988
-0.52,-0.0003986
-0.5,-0.0003984
-0.52,-0.0003982
-0.52,-0.000398
-0.52,-0.0003978
-0.52,-0.0003976
-0.52,-0.0003974
-0.52,-0.0003972
-0.54,-0.000397
-0.52,-0.0003968
-0.54,-0.0003966
-0.52,-0.0003964
-0.54,-0.0003962
-0.54,-0.000396
-0.54,-0.0003958
-0.52,-0.0003956
-0.54,-0.0003954
-0.54,-0.0003952
-0.54,-0.000395
-0.54,-0.0003948
-0.56,-0.0003946
-0.56,-0.0003944
-0.56,-0.0003942
-0.56,-0.000394
-0.54,-0.0003938
-0.58,-0.0003936
-0.56,-0.0003934
-0.58,-0.0003932
-0.56,-0.000393
-0.56,-0.0003928
-0.56,-0.0003926
-0.56,-0.0003924
-0.56,-0.0003922
-0.56,-0.000392
-0.58,-0.0003918
-0.56,-0.0003916
-0.58,-0.0003914
-0.6,-0.0003912
-0.58,-0.000391
-0.58,-0.0003908
-0.6,-0.0003906
-0.58,-0.0003904
-0.58,-0.0003902
-0.6,-0.00039
-0.56,-0.0003898
-0.58,-0.0003896
-0.58,-0.0003894
-0.6,-0.0003892
-0.62,-0.000389
-0.58,-0.0003888
-0.6,-0.0003886
-0.6,-0.0003884
-0.6,-0.0003882
-0.6,-0.000388
-0.6,-0.0003878
-0.6,-0.0003876
-0.6,-0.0003874
-0.6,-0.0003872
-0.62,-0.000387
-0.6,-0.0003868
-0.62,-0.0003866
-0.62,-0.0003864
-0.62,-0.0003862
-0.62,-0.000386
-0.62,-0.0003858
-0.62,-0.0003856
-0.64,-0.0003854
-0.64,-0.0003852
-0.64,-0.000385
-0.62,-0.0003848
-0.62,-0.0003846
-0.64,-0.0003844
-0.64,-0.0003842
-0.64,-0.000384
-0.62,-0.0003838
-0.64,-0.0003836
-0.64,-0.0003834
-0.66,-0.0003832
-0.66,-0.000383
-0.66,-0.0003828
-0.66,-0.0003826
-0.66,-0.0003824
-0.64,-0.0003822
-0.64,-0.000382
-0.64,-0.0003818
-0.66,-0.0003816
-0.66,-0.0003814
-0.66,-0.0003812
-0.66,-0.000381
-0.66,-0.0003808
-0.66,-0.0003806
-0.68,-0.0003804
-0.66,-0.0003802
-0.68,-0.00038
-0.68,-0.0003798
-0.68,-0.0003796
-0.66,-0.0003794
-0.7,-0.0003792
-0.68,-0.000379
-0.68,-0.0003788
-0.7,-0.0003786
-0.68,-0.0003784
-0.68,-0.0003782
-0.68,-0.000378
-0.7,-0.0003778
-0.7,-0.0003776
-0.68,-0.0003774
-0.7,-0.0003772
-0.7,-0.000377
-0.7,-0.0003768
-0.7,-0.0003766
-0.7,-0.0003764
-0.7,-0.0003762
-0.7,-0.000376
-0.7,-0.0003758
-0.7,-0.0003756
-0.72,-0.0003754
-0.72,-0.0003752
-0.72,-0.000375
-0.72,-0.0003748
-0.72,-0.0003746
-0.74,-0.0003744
-0.72,-0.0003742
-0.72,-0.000374
-0.72,-0.0003738
-0.72,-0.0003736
-0.72,-0.0003734
-0.74,-0.0003732
-0.72,-0.000373
-0.74,-0.0003728
-0.74,-0.0003726
-0.74,-0.0003724
-0.74,-0.0003722
-0.74,-0.000372
-0.74,-0.0003718
-0.74,-0.0003716
-0.74,-0.0003714
-0.76,-0.0003712
-0.76,-0.000371
-0.74,-0.0003708
-0.76,-0.0003706
-0.74,-0.0003704
-0.74,-0.0003702
-0.74,-0.00037
-0.76,-0.0003698
-0.76,-0.0003696
-0.76,-0.0003694
-0.76,-0.0003692
-0.76,-0.000369
-0.76,-0.0003688
-0.76,-0.0003686
-0.76,-0.0003684
-0.78,-0.0003682
-0.78,-0.000368
-0.78,-0.0003678
-0.78,-0.0003676
-0.78,-0.0003674
-0.78,-0.0003672
-0.76,-0.000367
-0.78,-0.0003668
-0.78,-0.0003666
-0.78,-0.0003664
-0.78,-0.0003662
-0.8,-0.000366
-0.8,-0.0003658
-0.78,-0.0003656
-0.8,-0.0003654
-0.8,-0.0003652
-0.78,-0.000365
-0.8,-0.0003648
-0.8,-0.0003646
-0.78,-0.0003644
-0.8,-0.0003642
-0.8,-0.000364
-0.8,-0.0003638
-0.8,-0.0003636
-0.8,-0.0003634
-0.82,-0.0003632
-0.8,-0.000363
-0.82,-0.0003628
-0.82,-0.0003626
-0.82,-0.0003624
-0.82,-0.0003622
-0.82,-0.000362
-0.82,-0.0003618
-0.82,-0.0003616
-0.8,-0.0003614
-0.82,-0.0003612
-0.84,-0.000361
-0.82,-0.0003608
-0.84,-0.0003606
-0.84,-0.0003604
-0.84,-0.0003602
-0.84,-0.00036
-0.84,-0.0003598
-0.84,-0.0003596
-0.84,-0.0003594
-0.86,-0.0003592
-0.84,-0.000359
-0.84,-0.0003588
-0.84,-0.0003586
-0.86,-0.0003584
-0.84,-0.0003582
-0.84,-0.000358
-0.82,-0.0003578
-0.86,-0.0003576
-0.86,-0.0003574
-0.86,-0.0003572
-0.86,-0.000357
-0.84,-0.0003568
-0.86,-0.0003566
-0.86,-0.0003564
-0.84,-0.0003562
-0.86,-0.000356
-0.86,-0.0003558
-0.84,-0.0003556
-0.88,-0.0003554
-0.86,-0.0003552
-0.88,-0.000355
-0.86,-0.0003548
-0.86,-0.0003546
-0.86,-0.0003544
-0.86,-0.0003542
-0.86,-0.000354
-0.88,-0.0003538
-0.88,-0.0003536
-0.86,-0.0003534
-0.88,-0.0003532
-0.88,-0.000353
-0.9,-0.0003528
-0.9,-0.0003526
-0.88,-0.0003524
-0.88,-0.0003522
-0.88,-0.000352
-0.88,-0.0003518
-0.9,-0.0003516
-0.88,-0.0003514
-0.88,-0.0003512
-0.9,-0.000351
-0.9,-0.0003508
-0.9,-0.0003506
-0.88,-0.0003504
-0.9,-0.0003502
-0.9,-0.00035
-0.88,-0.0003498
-0.9,-0.0003496
-0.9,-0.0003494
-0.92,-0.0003492
-0.9,-0.000349
-0.92,-0.0003488
-0.9,-0.0003486
-0.92,-0.0003484
-0.92,-0.0003482
-0.9,-0.000348
-0.9,-0.0003478
-0.9,-0.0003476
-0.92,-0.0003474
-0.92,-0.0003472
-0.92,-0.000347
-0.92,-0.0003468
-0.92,-0.0003466
-0.92,-0.0003464
-0.92,-0.0003462
-0.92,-0.000346
-0.92,-0.0003458
-0.9,-0.0003456
-0.92,-0.0003454
-0.92,-0.0003452
-0.92,-0.000345
-0.92,-0.0003448
-0.92,-0.0003446
-0.92,-0.0003444
-0.92,-0.0003442
-0.92,-0.000344
-0.94,-0.0003438
-0.94,-0.0003436
-0.94,-0.0003434
-0.94,-0.0003432
-0.94,-0.000343
-0.94,-0.0003428
-0.94,-0.0003426
-0.94,-0.0003424
-0.94,-0.0003422
-0.94,-0.000342
-0.94,-0.0003418
-0.94,-0.0003416
-0.94,-0.0003414
-0.94,-0.0003412
-0.94,-0.000341
-0.94,-0.0003408
-0.94,-0.0003406
-0.94,-0.0003404
-0.94,-0.0003402
-0.96,-0.00034
-0.94,-0.0003398
-0.94,-0.0003396
-0.94,-0.0003394
-0.94,-0.0003392
-0.96,-0.000339
-0.98,-0.0003388
-0.94,-0.0003386
-0.94,-0.0003384
-0.96,-0.0003382
-0.96,-0.000338
-0.96,-0.0003378
-0.96,-0.0003376
-0.96,-0.0003374
-0.96,-0.0003372
-0.96,-0.000337
-0.94,-0.0003368
-0.96,-0.0003366
-0.96,-0.0003364
-0.96,-0.0003362
-0.98,-0.000336
-0.96,-0.0003358
-0.98,-0.0003356
-0.96,-0.0003354
-0.96,-0.0003352
-0.98,-0.000335
-0.96,-0.0003348
-0.98,-0.0003346
-0.98,-0.0003344
-0.98,-0.0003342
-0.96,-0.000334
-0.96,-0.0003338
-0.98,-0.0003336
-0.98,-0.0003334
-0.98,-0.0003332
-0.98,-0.000333
-0.98,-0.0003328
-1,-0.0003326
-1,-0.0003324
-0.98,-0.0003322
-1,-0.000332
-0.98,-0.0003318
-1,-0.0003316
-1,-0.0003314
-1,-0.0003312
-1,-0.000331
-0.98,-0.0003308
-1,-0.0003306
-1,-0.0003304
-1,-0.0003302
-0.98,-0.00033
-1,-0.0003298
-1,-0.0003296
-1,-0.0003294
-1,-0.0003292
-1,-0.000329
-1,-0.0003288
-1,-0.0003286
-1,-0.0003284
-1,-0.0003282
-1,-0.000328
-1.02,-0.0003278
-1,-0.0003276
-1.02,-0.0003274
-1.02,-0.0003272
-1.02,-0.000327
-1,-0.0003268
-1.02,-0.0003266
-1.02,-0.0003264
-1.02,-0.0003262
-1,-0.000326
-1.02,-0.0003258
-1,-0.0003256
-1.02,-0.0003254
-1.02,-0.0003252
-1.02,-0.000325
-1.02,-0.0003248
-1.02,-0.0003246
-1.02,-0.0003244
-1.02,-0.0003242
-1.04,-0.000324
-1.02,-0.0003238
-1.02,-0.0003236
-1.04,-0.0003234
-1.02,-0.0003232
-1.02,-0.000323
-1.04,-0.0003228
-1.04,-0.0003226
-1.04,-0.0003224
-1.02,-0.0003222
-1.02,-0.000322
-1.04,-0.0003218
-1.04,-0.0003216
-1.04,-0.0003214
-1.04,-0.0003212
-1.02,-0.000321
-1.04,-0.0003208
-1.02,-0.0003206
-1.02,-0.0003204
-1.04,-0.0003202
-1.04,-0.00032
-1.04,-0.0003198
-1.04,-0.0003196
-1.02,-0.0003194
-1.04,-0.0003192
-1.04,-0.000319
-1.04,-0.0003188
-1.06,-0.0003186
-1.04,-0.0003184
-1.04,-0.0003182
-1.04,-0.000318
-1.04,-0.0003178
-1.04,-0.0003176
-1.04,-0.0003174
-1.04,-0.0003172
-1.04,-0.000317
-1.04,-0.0003168
-1.04,-0.0003166
-1.04,-0.0003164
-1.06,-0.0003162
-1.04,-0.000316
-1.04,-0.0003158
-1.04,-0.0003156
-1.06,-0.0003154
-1.06,-0.0003152
-1.04,-0.000315
-1.04,-0.0003148
-1.02,-0.0003146
-1.04,-0.0003144
-1.04,-0.0003142
-1.06,-0.000314
-1.04,-0.0003138
-1.06,-0.0003136
-1.06,-0.0003134
-1.06,-0.0003132
-1.06,-0.000313
-1.04,-0.0003128
-1.06,-0.0003126
-1.06,-0.0003124
-1.06,-0.0003122
-1.06,-0.000312
-1.04,-0.0003118
-1.06,-0.0003116
-1.06,-0.0003114
-1.06,-0.0003112
-1.04,-0.000311
-1.06,-0.0003108
-1.06,-0.0003106
-1.06,-0.0003104
-1.06,-0.0003102
-1.04,-0.00031
-1.06,-0.0003098
-1.06,-0.0003096
-1.08,-0.0003094
-1.06,-0.0003092
-1.06,-0.000309
-1.06,-0.0003088
-1.06,-0.0003086
-1.06,-0.0003084
-1.06,-0.0003082
-1.06,-0.000308
-1.08,-0.0003078
-1.08,-0.0003076
-1.06,-0.0003074
-1.06,-0.0003072
-1.06,-0.000307
-1.06,-0.0003068
-1.06,-0.0003066
-1.06,-0.0003064
-1.06,-0.0003062
-1.06,-0.000306
-1.06,-0.0003058
-1.06,-0.0003056
-1.08,-0.0003054
-1.06,-0.0003052
-1.06,-0.000305
-1.06,-0.0003048
-1.08,-0.0003046
-1.06,-0.0003044
-1.06,-0.0003042
-1.06,-0.000304
-1.06,-0.0003038
-1.06,-0.0003036
-1.08,-0.0003034
-1.08,-0.0003032
-1.08,-0.000303
-1.06,-0.0003028
-1.08,-0.0003026
-1.08,-0.0003024
-1.06,-0.0003022
-1.08,-0.000302
-1.08,-0.0003018
-1.08,-0.0003016
-1.08,-0.0003014
-1.08,-0.0003012
-1.08,-0.000301
-1.06,-0.0003008
-1.06,-0.0003006
-1.08,-0.0003004
-1.08,-0.0003002
-1.08,-0.0003
-1.06,-0.0002998
-1.08,-0.0002996
-1.06,-0.0002994
-1.06,-0.0002992
-1.08,-0.000299
-1.08,-0.0002988
-1.08,-0.0002986
-1.08,-0.0002984
-1.08,-0.0002982
-1.08,-0.000298
-1.08,-0.0002978
-1.08,-0.0002976
-1.08,-0.0002974
-1.06,-0.0002972
-1.08,-0.000297
-1.06,-0.0002968
-1.08,-0.0002966
-1.08,-0.0002964
-1.08,-0.0002962
-1.08,-0.000296
-1.06,-0.0002958
-1.08,-0.0002956
-1.06,-0.0002954
-1.08,-0.0002952
-1.08,-0.000295
-1.08,-0.0002948
-1.08,-0.0002946
-1.06,-0.0002944
-1.08,-0.0002942
-1.08,-0.000294
-1.06,-0.0002938
-1.08,-0.0002936
-1.08,-0.0002934
-1.08,-0.0002932
-1.08,-0.000293
-1.08,-0.0002928
-1.08,-0.0002926
-1.06,-0.0002924
-1.08,-0.0002922
-1.08,-0.000292
-1.08,-0.0002918
-1.08,-0.0002916
-1.08,-0.0002914
-1.08,-0.0002912
-1.08,-0.000291
-1.08,-0.0002908
-1.08,-0.0002906
-1.08,-0.0002904
-1.06,-0.0002902
-1.08,-0.00029
-1.08,-0.0002898
-1.08,-0.0002896
-1.08,-0.0002894
-1.1,-0.0002892
-1.08,-0.000289
-1.08,-0.0002888
-1.08,-0.0002886
-1.08,-0.0002884
-1.06,-0.0002882
-1.04,-0.000288
-1.08,-0.0002878
-1.08,-0.0002876
-1.08,-0.0002874
-1.08,-0.0002872
-1.08,-0.000287
-1.08,-0.0002868
-1.08,-0.0002866
-1.06,-0.0002864
-1.06,-0.0002862
-1.08,-0.000286
-1.06,-0.0002858
-1.08,-0.0002856
-1.1,-0.0002854
-1.08,-0.0002852
-1.08,-0.000285
-1.06,-0.0002848
-1.06,-0.0002846
-1.08,-0.0002844
-1.08,-0.0002842
-1.08,-0.000284
-1.08,-0.0002838
-1.08,-0.0002836
-1.06,-0.0002834
-1.08,-0.0002832
-1.08,-0.000283
-1.08,-0.0002828
-1.08,-0.0002826
-1.06,-0.0002824
-1.08,-0.0002822
-1.06,-0.000282
-1.08,-0.0002818
-1.08,-0.0002816
-1.08,-0.0002814
-1.08,-0.0002812
-1.08,-0.000281
-1.1,-0.0002808
-1.08,-0.0002806
-1.06,-0.0002804
-1.06,-0.0002802
-1.06,-0.00028
-1.06,-0.0002798
-1.06,-0.0002796
-1.08,-0.0002794
-1.08,-0.0002792
-1.06,-0.000279
-1.08,-0.0002788
-1.08,-0.0002786
-1.08,-0.0002784
-1.06,-0.0002782
-1.06,-0.000278
-1.08,-0.0002778
-1.08,-0.0002776
-1.08,-0.0002774
-1.06,-0.0002772
-1.08,-0.000277
-1.08,-0.0002768
-1.06,-0.0002766
-1.06,-0.0002764
-1.08,-0.0002762
-1.06,-0.000276
-1.06,-0.0002758
-1.06,-0.0002756
-1.08,-0.0002754
-1.06,-0.0002752
-1.06,-0.000275
-1.08,-0.0002748
-1.06,-0.0002746
-1.06,-0.0002744
-1.08,-0.0002742
-1.08,-0.000274
-1.06,-0.0002738
-1.04,-0.0002736
-1.06,-0.0002734
-1.08,-0.0002732
-1.06,-0.000273
-1.04,-0.0002728
-1.08,-0.0002726
-1.08,-0.0002724
-1.06,-0.0002722
-1.06,-0.000272
-1.04,-0.0002718
-1.06,-0.0002716
-1.06,-0.0002714
-1.06,-0.0002712
-1.08,-0.000271
-1.06,-0.0002708
-1.04,-0.0002706
-1.08,-0.0002704
-1.06,-0.0002702
-1.06,-0.00027
-1.06,-0.0002698
-1.06,-0.0002696
-1.06,-0.0002694
-1.04,-0.0002692
-1.08,-0.000269
-1.04,-0.0002688
-1.04,-0.0002686
-1.06,-0.0002684
-1.06,-0.0002682
-1.06,-0.000268
-1.06,-0.0002678
-1.06,-0.0002676
-1.04,-0.0002674
-1.02,-0.0002672
-1.06,-0.000267
-1.06,-0.0002668
-1.04,-0.0002666
-1.04,-0.0002664
-1.04,-0.0002662
-1.04,-0.000266
-1.04,-0.0002658
-1.04,-0.0002656
-1.04,-0.0002654
-1.02,-0.0002652
-1.06,-0.000265
-1.06,-0.0002648
-1.04,-0.0002646
-1.02,-0.0002644
-1.04,-0.0002642
-1.04,-0.000264
-1.04,-0.0002638
-1.06,-0.0002636
-1.04,-0.0002634
-1.02,-0.0002632
-1.02,-0.000263
-1.02,-0.0002628
-1.02,-0.0002626
-1.04,-0.0002624
-1.04,-0.0002622
-1.04,-0.000262
-1.04,-0.0002618
-1.04,-0.0002616
-1.04,-0.0002614
-1.04,-0.0002612
-1.04,-0.000261
-1.02,-0.0002608
-1.04,-0.0002606
-1.04,-0.0002604
-1.04,-0.0002602
-1.02,-0.00026
-1.02,-0.0002598
-1.04,-0.0002596
-1.02,-0.0002594
-1.02,-0.0002592
-1.02,-0.000259
-1.02,-0.0002588
-1.02,-0.0002586
-1.02,-0.0002584
-1.02,-0.0002582
-1.02,-0.000258
-1.02,-0.0002578
-1.02,-0.0002576
-1.02,-0.0002574
-1,-0.0002572
-1.02,-0.000257
-1.02,-0.0002568
-1.02,-0.0002566
-1.02,-0.0002564
-1.02,-0.0002562
-1.04,-0.000256
-1,-0.0002558
-1,-0.0002556
-1.02,-0.0002554
-1.02,-0.0002552
-1,-0.000255
-1,-0.0002548
-1,-0.0002546
-1,-0.0002544
-1,-0.0002542
-1.02,-0.000254
-1,-0.0002538
-1,-0.0002536
-1,-0.0002534
-1.02,-0.0002532
-1,-0.000253
-1.02,-0.0002528
-1,-0.0002526
-1,-0.0002524
-1,-0.0002522
-1,-0.000252
-1,-0.0002518
-1,-0.0002516
-1,-0.0002514
-1,-0.0002512
-1,-0.000251
-1,-0.0002508
-1,-0.0002506
-0.98,-0.0002504
-1,-0.0002502
-1,-0.00025
-1,-0.0002498
-1,-0.0002496
-0.96,-0.0002494
-0.98,-0.0002492
-0.98,-0.000249
-0.98,-0.0002488
-0.98,-0.0002486
-0.98,-0.0002484
-0.98,-0.0002482
-0.98,-0.000248
-0.98,-0.0002478
-0.98,-0.0002476
-1,-0.0002474
-0.98,-0.0002472
-0.96,-0.000247
-0.98,-0.0002468
-1,-0.0002466
-0.98,-0.0002464
-0.98,-0.0002462
-0.98,-0.000246
-0.98,-0.0002458
-0.96,-0.0002456
-0.98,-0.0002454
-0.98,-0.0002452
-0.96,-0.000245
-0.96,-0.0002448
-0.98,-0.0002446
-0.98,-0.0002444
-0.98,-0.0002442
-0.98,-0.000244
-0.96,-0.0002438
-0.96,-0.0002436
-0.96,-0.0002434
-0.96,-0.0002432
-0.98,-0.000243
-0.98,-0.0002428
-0.96,-0.0002426
-0.96,-0.0002424
-0.98,-0.0002422
-0.96,-0.000242
-0.96,-0.0002418
-0.94,-0.0002416
-0.96,-0.0002414
-0.96,-0.0002412
-0.94,-0.000241
-0.94,-0.0002408
-0.94,-0.0002406
-0.94,-0.0002404
-0.96,-0.0002402
-0.94,-0.00024
-0.96,-0.0002398
-0.94,-0.0002396
-0.96,-0.0002394
-0.94,-0.0002392
-0.94,-0.000239
-0.94,-0.0002388
-0.94,-0.0002386
-0.92,-0.0002384
-0.92,-0.0002382
-0.94,-0.000238
-0.92,-0.0002378
-0.92,-0.0002376
-0.94,-0.0002374
-0.94,-0.0002372
-0.92,-0.000237
-0.92,-0.0002368
-0.92,-0.0002366
-0.94,-0.0002364
-0.92,-0.0002362
-0.94,-0.000236
-0.92,-0.0002358
-0.94,-0.0002356
-0.92,-0.0002354
-0.92,-0.0002352
-0.92,-0.000235
-0.92,-0.0002348
-0.92,-0.0002346
-0.92,-0.0002344
-0.9,-0.0002342
-0.92,-0.000234
-0.92,-0.0002338
-0.9,-0.0002336
-0.9,-0.0002334
-0.92,-0.0002332
-0.9,-0.000233
-0.9,-0.0002328
-0.9,-0.0002326
-0.92,-0.0002324
-0.9,-0.0002322
-0.9,-0.000232
-0.9,-0.0002318
-0.9,-0.0002316
-0.9,-0.0002314
-0.88,-0.0002312
-0.9,-0.000231
-0.9,-0.0002308
-0.92,-0.0002306
-0.9,-0.0002304
-0.86,-0.0002302
-0.88,-0.00023
-0.9,-0.0002298
-0.88,-0.0002296
-0.9,-0.0002294
-0.9,-0.0002292
-0.9,-0.000229
-0.88,-0.0002288
-0.86,-0.0002286
-0.86,-0.0002284
-0.88,-0.0002282
-0.88,-0.000228
-0.88,-0.0002278
-0.88,-0.0002276
-0.88,-0.0002274
-0.86,-0.0002272
-0.88,-0.000227
-0.88,-0.0002268
-0.88,-0.0002266
-0.86,-0.0002264
-0.86,-0.0002262
-0.86,-0.000226
-0.86,-0.0002258
-0.86,-0.0002256
-0.86,-0.0002254
-0.86,-0.0002252
-0.86,-0.000225
-0.86,-0.0002248
-0.86,-0.0002246
-0.84,-0.0002244
-0.86,-0.0002242
-0.86,-0.000224
-0.86,-0.0002238
-0.86,-0.0002236
-0.86,-0.0002234
-0.84,-0.0002232
-0.86,-0.000223
-0.86,-0.0002228
-0.84,-0.0002226
-0.84,-0.0002224
-0.84,-0.0002222
-0.84,-0.000222
-0.84,-0.0002218
-0.84,-0.0002216
-0.84,-0.0002214
-0.82,-0.0002212
-0.84,-0.000221
-0.84,-0.0002208
-0.82,-0.0002206
-0.82,-0.0002204
-0.82,-0.0002202
-0.82,-0.00022
-0.82,-0.0002198
-0.8,-0.0002196
-0.8,-0.0002194
-0.82,-0.0002192
-0.82,-0.000219
-0.82,-0.0002188
-0.82,-0.0002186
-0.82,-0.0002184
-0.8,-0.0002182
-0.82,-0.000218
-0.8,-0.0002178
-0.82,-0.0002176
-0.82,-0.0002174
-0.82,-0.0002172
-0.8,-0.000217
-0.8,-0.0002168
-0.82,-0.0002166
-0.8,-0.0002164
-0.8,-0.0002162
-0.8,-0.000216
-0.8,-0.0002158
-0.8,-0.0002156
-0.78,-0.0002154
-0.78,-0.0002152
-0.78,-0.000215
-0.78,-0.0002148
-0.78,-0.0002146
-0.8,-0.0002144
-0.78,-0.0002142
-0.8,-0.000214
-0.8,-0.0002138
-0.78,-0.0002136
-0.78,-0.0002134
-0.78,-0.0002132
-0.78,-0.000213
-0.76,-0.0002128
-0.78,-0.0002126
-0.76,-0.0002124
-0.78,-0.0002122
-0.76,-0.000212
-0.76,-0.0002118
-0.78,-0.0002116
-0.76,-0.0002114
-0.76,-0.0002112
-0.74,-0.000211
-0.76,-0.0002108
-0.76,-0.0002106
-0.76,-0.0002104
-0.76,-0.0002102
-0.78,-0.00021
